"","StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","研究介紹","研究同意書","Q1","Q2","Q3","Q4","Q5","Q5_5_TEXT","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q12_6_TEXT","Q13","Q14","Q14_11_TEXT","Q15_1","Q15_2","Q15_3","Q15_4","Q15_5","Q15_6","Q15_7","Q15_8","Q15_9","Q15_10","Q15_11","Q15_12","Q15_13","Q15_14","Q15_15","Q15_16","Q15_17","Q16_1","Q16_2","Q16_3","Q16_4","Q16_5","Q16_6","Q16_7","Q17_1","Q17_2","Q17_3","Q17_4","Q18_1","Q18_2","Q18_3","Q18_4","Q18_5","Q18_6","Q18_7","Q18_8","Q18_9","Q18_10","Q18_11","Q18_12","Q18_13","Q18_14","Q18_15","Q18_16","Q19","Q19_7_TEXT","Q20","Q20_8_TEXT","Q21_1","Q21_2","Q21_3","Q21_4","Q21_5","Q22_1","Q22_2","Q22_3","Q22_4","Q22_5","Q22_6","Q22_7","Q23","Q24_1","Q24_2","Q24_3","Q24_4","Q24_5","Q24_6","Q24_7","Q24_8","Q24_9","Q25_1","Q25_2","Q25_3","Q25_4","Q25_5","Q25_6","Q26_1","Q26_2","Q26_3","Q26_4","Q26_5","Q26_6","Q27_1","Q27_2","Q27_3","Q28_5","Q28_6","Q28_7","Q29","Q30","Q31","psid","entrySigCheck","verification","expectedSignature","errorMessage","completeLink","screenOutLink","overQuotaLink","invalidSignatureLink","customLink1","customLink2","customLink3"
"11",2022-05-12 01:42:30,2022-05-12 01:49:12,0,"49.130.128.213",100,401,1,2022-05-12 01:49:13,"R_31ZzGgCSLjcQgId",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,36,2,2,NA,NA,NA,4,6,2,1,15,1,5,NA,NA,NA,NA,10,9,7,7,6,6,6,6,6,1,9,6,5,5,5,1,5,4,3,6,4,4,4,4,5,3,4,4,7,7,7,7,7,6,4,4,6,6,4,4,5,7,5,5,3,NA,3,NA,4,3,4,2,5,2,1,1,2,1,2,2,3,3,2,1,1,2,2,1,2,1,4,3,4,3,4,4,4,4,3,4,4,3,4,4,3,"冇約人","冇化妝","少外出吃飯","確診後遺症","無","無","2Ol8GD279xpxMPFcMcMAhg**","on","success","bde2aaa3b927136314979e7b9f1c5a12f01fd628825a8a50a6fae837e4de2818",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xpxMPFcMcMAhg**&_k=5923&_s=64feb58df315e2a031589536a278a02d4205b621e85a25f5ef54ffcabc33c71b","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xpxMPFcMcMAhg**&_k=5923&_s=0495859897d2d1e2bdd1af8445ba197a7e6ee5fe261de368ac25a8527156f070","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xpxMPFcMcMAhg**&_k=5923&_s=ecaf19a04e612b7e60f4b647de8bc8d375302fe1bd4bb76c9227da14a576de49","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xpxMPFcMcMAhg**&_k=5923&_s=f0011625c5158ffc558e9b0b8f1eb8b817d9a3c827effa07909ec40241d525a0",NA,NA,NA
"12",2022-05-12 01:37:26,2022-05-12 01:49:24,0,"175.159.216.7",100,717,1,2022-05-12 01:49:24,"R_br6LkEV6FwDboAh",NA,NA,NA,NA,22.314,114.214,"anonymous","EN",NA,1,34,2,1,1,NA,NA,4,7,2,1,15,2,2,NA,NA,NA,NA,7,7,5,7,7,7,7,5,7,6,7,5,1,7,5,5,7,6,6,6,6,7,7,6,6,3,4,2,7,5,5,6,6,6,6,7,6,6,7,6,6,7,6,6,34,NA,36,NA,3,3,4,4,5,2,2,2,2,1,1,2,4,2,2,2,1,1,2,2,2,1,4,3,4,3,4,4,5,6,5,5,6,6,5,5,4,"work from home","my son zoom at home instead of going to school","cannot visit relatives","no arrangement of work form home, easy to spread virus to family members","easy to spread virus to family members after going outside","work from home","2Ol8GD279xoo6HRDKPR-eQ**","on","success","fe978956e2b0657515ed20b0628abadc9cf3b65ec5ae096711a1b3c0a1e386aa",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xoo6HRDKPR-eQ**&_k=5923&_s=677342769621526c587522adbef2536411456e39c79984442c07726f2a79c8c5","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xoo6HRDKPR-eQ**&_k=5923&_s=72eb540676e726688fa107005afe87b43e437356dfac071ca6965562c2957678","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xoo6HRDKPR-eQ**&_k=5923&_s=7505e353a713f941c3e876e125f086e8c1d5f5632c179aadf9c9a850fa20151e","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xoo6HRDKPR-eQ**&_k=5923&_s=22f9517e29313f043273c7a66b6bb06f3d3af9bf66ea9b41a2a0996575026b7a",NA,NA,NA
"13",2022-05-12 01:42:51,2022-05-12 01:52:13,0,"61.238.98.99",100,562,1,2022-05-12 01:52:14,"R_2SGp1U4H1hH0pVB",NA,NA,NA,NA,22.314,114.214,"anonymous","EN",NA,1,21,2,2,NA,NA,NA,6,4,1,1,15,2,2,NA,NA,NA,NA,9,8,2,7,7,7,7,1,5,4,9,7,1,2,6,6,2,4,4,6,5,6,6,5,5,4,5,4,5,4,3,3,4,3,4,5,5,5,6,4,3,4,5,5,4,NA,5,NA,5,4,5,3,5,3,3,3,3,3,3,2,3,3,3,2,2,2,4,3,2,2,4,4,4,4,4,4,4,5,4,5,4,4,3,4,3,"學習","工作","聚餐","工作","工作","錢","2Ol8GD279xoXtnGPEXLf6A**","on","success","f5c7ccae0be523e83833c8510b29f54277bfaba3df7a1d3ff7a088e0d6f342a7",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xoXtnGPEXLf6A**&_k=5923&_s=abf786196807fefb9f0f9aebbdf46a087b7840d2bba8196290edb643b444b9a5","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xoXtnGPEXLf6A**&_k=5923&_s=fc13fb57b915a70862b29f92a158629219766ad8b5afa9fa886afbea52f64d36","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xoXtnGPEXLf6A**&_k=5923&_s=05bb08b757d31ec45e4f92ea8d5060e9d33531bfea6568071fdf9ccf3dddc537","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xoXtnGPEXLf6A**&_k=5923&_s=15f5fe74ce61641f18980457a1f2325222e08b186ba79c040dd2b168574a87b6",NA,NA,NA
"14",2022-05-12 01:34:30,2022-05-12 01:53:14,0,"220.241.8.210",100,1123,1,2022-05-12 01:53:14,"R_2qgeokGAabsUXRw",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,39,2,1,1,NA,NA,4,10,2,1,2,2,2,NA,NA,NA,NA,10,10,3,7,7,5,7,4,5,5,10,5,1,6,5,4,7,3,4,5,4,6,7,4,7,5,3,3,6,7,5,3,5,4,3,7,7,7,7,7,4,7,7,6,346,NA,12356,NA,5,2,6,1,6,1,1,1,1,1,1,1,3,2,1,1,3,1,1,1,2,1,6,4,6,2,4,5,7,5,7,7,7,2,4,5,5,"不能自由外出","不能與人見面及外出用膳","無","家人感染","無","隔離設施非常差,支援亦不足夠,處理很慢,無論接收或處理咨詢等等...起初藥物亦短缺導致價格高昂","2Ol8GD279xo6Y3Osa_xRPA**","on","success","46844a49350fcd878866cc64ca80b6cf53c67f60fe5410b924878a5708f02958",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xo6Y3Osa_xRPA**&_k=5923&_s=7ad349939e86e9fee8989c1ed4d015dfc8220831150df517f36bda2f50e729fd","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xo6Y3Osa_xRPA**&_k=5923&_s=12d3f020e94e50920857458cc707cec96b09f2254297b0c6831bcd0a13da56ff","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xo6Y3Osa_xRPA**&_k=5923&_s=cd10fe51e4ef197a9ea1e505bb1ad9a0c810f5da5e3a193f83172de66d753137","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xo6Y3Osa_xRPA**&_k=5923&_s=cb777ca051a0c1420e595bf7dce8d895b249454c3c94eede58d98f2811d37dfd",NA,NA,NA
"15",2022-05-12 01:46:06,2022-05-12 01:53:28,0,"123.202.101.239",100,441,1,2022-05-12 01:53:29,"R_242Y9uk9zLhZGON",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,42,2,1,1,NA,NA,5,10,1,1,15,1,2,NA,NA,NA,NA,7,7,4,5,5,6,5,4,6,5,6,4,1,3,4,4,5,5,5,5,5,5,6,6,5,5,5,5,5,6,6,6,5,6,6,5,6,6,5,6,6,6,6,6,346,NA,167,NA,5,6,6,5,6,3,3,2,2,2,2,2,3,2,2,2,2,2,2,1,1,1,5,5,5,5,5,5,4,4,5,5,5,5,4,4,4,"No","No","No","No","No","No","2Ol8GD279xoAEJ7By_XHiA**","on","success","9892d520be64a1939f7b8a6c8fc560b969804ef84b549f67f5a126ea6d3a563d",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xoAEJ7By_XHiA**&_k=5923&_s=4a4e9f4788cfdcab5069529b1d38e0cd7bb61f840825c077c30f130f2cae78a0","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xoAEJ7By_XHiA**&_k=5923&_s=875dfb830c0cfab8fa325a0985251a0430443cbcb04f4b43555a92f78814af03","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xoAEJ7By_XHiA**&_k=5923&_s=81aec719f43d9254824ff4009d5cd100c47edcc1d543eb7cfbf613d8ed1108d3","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xoAEJ7By_XHiA**&_k=5923&_s=d0d023a1acb043f328e6b7d969e0cb1fdb2a762d1c5b807bec468c662c25bcce",NA,NA,NA
"16",2022-05-12 01:36:41,2022-05-12 01:54:37,0,"219.79.159.23",100,1075,1,2022-05-12 01:54:37,"R_1mmi9XEENkcQ6Qv",NA,NA,NA,NA,22.3163,114.1842,"anonymous","EN",NA,1,58,2,2,NA,NA,NA,3,8,1,1,810,4,NA,NA,2,127810,NA,10,10,10,10,10,10,10,2,10,10,10,2,1,10,10,10,10,4,4,4,4,4,4,4,4,7,3,5,6,6,6,1,6,7,1,7,7,7,7,6,5,7,6,4,4,NA,67,NA,7,1,1,1,7,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,5,3,5,3,4,5,4,5,4,5,5,4,1,5,5,"堂食好麻煩","行商場好煩","嘟安心出行超煩","唔知政府幾時先肯承認與病毒共存先係對香港最好最實際","感染咗到好番,只係流行性差不多的病,如果真的要說挑戰,就是挑戰政府所講的都是假的","如果感染到疫情都可以在屋企自然好番,咁政府咩都唔好做,就是幫到我","2Ol8GD279xpsGqfB5_tQfA**","on","success","64de213786b4545bdfadbac164999fba3a3e9e5922972ec51816dee1333d5c84",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xpsGqfB5_tQfA**&_k=5923&_s=af754f9dc1dfb538d7e18cb1f2eefa2fa7550942e384dc20e72c2bd77bb5423d","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xpsGqfB5_tQfA**&_k=5923&_s=44116794e3727c94402a33d496e58ded375259f73435d8ff87f3d7c307603a0d","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xpsGqfB5_tQfA**&_k=5923&_s=26e3b8b264656dc8f758849a413c691780243ab1895572f84bf5d0aa624c1ee7","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xpsGqfB5_tQfA**&_k=5923&_s=5665e72f3dc56fc56746711ac0f9accc5cdfbe47be671b230a4b2cfd42a966bb",NA,NA,NA
"17",2022-05-12 01:37:32,2022-05-12 01:54:39,0,"123.202.157.38",100,1026,1,2022-05-12 01:54:40,"R_22sQoUxRUiAvRPi",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,60,1,2,NA,NA,NA,2,5,2,1,9,2,2,NA,NA,NA,NA,9,7,2,7,7,7,7,2,7,5,7,1,1,5,7,4,7,6,4,6,4,6,5,5,5,4,4,4,5,6,6,4,5,4,4,5,3,3,4,5,4,5,4,4,4,NA,12357,NA,4,3,3,2,4,1,1,1,1,1,1,1,4,1,1,3,1,1,1,1,1,1,5,3,6,4,4,2,3,3,4,5,5,5,2,2,2,"減少社交","長期帶口罩","無得外遊","怕自己和家人染疫","無","無","2Ol8GD279xrOBkcmN8yXuQ**","on","success","29e7d9bf0fd5899f1c8e90321a83834c415452aefa77c84c067ab5e1473b0b23",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xrOBkcmN8yXuQ**&_k=5923&_s=05fed36e3f75c0a967993cbc1703a77238f76c6b63973e3061f40c1bf61d27af","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xrOBkcmN8yXuQ**&_k=5923&_s=47361cb90ad80b8a8fb4f9762e7a7ef396015d30fc380df7d750686cd5b4df72","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xrOBkcmN8yXuQ**&_k=5923&_s=97c6a9efb1105b17a5d093108b8aed78719d2daef5e6ee4ad9623e3ec32a1b20","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xrOBkcmN8yXuQ**&_k=5923&_s=bf53c75df74f4a686eea468c5ab494cdf7faa3cdcc1ab01b94e897ba5df6f884",NA,NA,NA
"18",2022-05-12 01:41:16,2022-05-12 01:54:52,0,"42.200.84.110",100,815,1,2022-05-12 01:54:52,"R_2aEVFo2XOwfMEvS",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,39,2,1,1,NA,NA,3,5,1,1,15,2,5,NA,NA,NA,NA,7,3,3,5,5,5,7,3,5,5,7,2,1,5,6,6,6,6,4,6,3,6,4,4,6,3,3,3,5,4,4,5,4,4,5,7,6,6,6,6,4,7,6,6,4,NA,56,NA,6,6,6,3,5,2,1,1,1,1,2,1,3,2,1,1,1,1,2,1,1,1,4,3,4,3,4,3,5,5,3,5,5,5,4,4,4,"減少外出","不能參多個朋友出外","身體變差","身體變差","身體變差","金錢援助","2Ol8GD279xqDM4OP1qjcLQ**","on","success","e1158ee0bff45532ca397d4f665feb50dcfe216964bec6c9cda509034655c9ee",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xqDM4OP1qjcLQ**&_k=5923&_s=53524b5d720834b0603ada879c895f7382771d9459d8b826b5eb3edc4e810279","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xqDM4OP1qjcLQ**&_k=5923&_s=9e3c62a50eb525c413ad7a16009d178a57ceb267564d8cdd5fdbecb65bc37fdc","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xqDM4OP1qjcLQ**&_k=5923&_s=159924252feeff754dd51e4e3d73363dddf65b853e81f0c6cd03f82455896963","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xqDM4OP1qjcLQ**&_k=5923&_s=8a49ea6a95a45533bcdad0cc72554d4bc45d67b98783e4fe6d934f274efdc567",NA,NA,NA
"19",2022-05-12 01:32:48,2022-05-12 01:55:38,0,"182.239.90.174",100,1370,1,2022-05-12 01:55:38,"R_s5MMZOwhTSsm2AN",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,41,1,2,NA,NA,NA,2,4,2,2,15,2,5,NA,NA,NA,NA,10,9,9,9,9,9,7,5,6,5,10,5,1,7,5,5,7,6,4,5,4,6,6,6,4,3,3,3,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,7,"Other",5,NA,4,4,2,2,4,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,6,2,6,2,6,2,4,6,6,6,4,6,5,5,4,"負面","情緒","食慾","感染","經濟","疫情消失","2Ol8GD279xr1i5XDr6iprw**","on","success","8e55c07c28d02aa4f6c4fc60a9dd5e30413c1d5432b1f2ac5b852ad816337a3c",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xr1i5XDr6iprw**&_k=5923&_s=bf2432e78fd3d94424a28218746429f9a64ad4beaea9cbf8c1b289d2ea343fe8","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xr1i5XDr6iprw**&_k=5923&_s=a1e79cd12f4419cf6dcc22505e530c7d00ead944daa9db33bd724ff3e343ca0f","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xr1i5XDr6iprw**&_k=5923&_s=3c1818cc6c77ade8378a2c3271f54f5853e178428a3c55fd746b115eff199c5f","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xr1i5XDr6iprw**&_k=5923&_s=506fb2c8483891a3ebe2d5911b039ab8495236d07317ea7df7c9fd26ef405642",NA,NA,NA
"20",2022-05-12 01:49:00,2022-05-12 01:56:08,0,"124.244.41.185",100,427,1,2022-05-12 01:56:08,"R_6RwKnxROAKemGqt",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,28,1,1,1,NA,NA,4,6,2,1,15,1,2,NA,NA,NA,NA,10,7,5,7,5,7,7,5,7,7,7,2,1,3,1,1,1,3,3,5,4,4,5,4,5,4,3,3,4,5,5,5,4,4,2,6,3,2,7,5,3,7,2,2,6,NA,13,NA,1,6,7,7,7,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,1,4,3,4,3,4,3,3,5,4,5,5,5,2,1,1,"收入減少","外出減少","少聚會","收入減少","停薪","送屋住","2Ol8GD279xpbFjGadIuQtw**","on","success","a45e9932e8233113f384ee72c093b11e9a4d657f4c19811c7db5f1c156bc0565",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xpbFjGadIuQtw**&_k=5923&_s=2c5adcc135558f6038c1d52ef5874582abd972303933b4a7b3da726dd406c21f","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xpbFjGadIuQtw**&_k=5923&_s=a80a076b634e8e5214030f1fb600388fb664cb405edda942a0f75b34e3d7fb1e","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xpbFjGadIuQtw**&_k=5923&_s=7df2cabfaebeb8890fedd8bf96f58448137899d4d2396be9af9e6b4471da69fd","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xpbFjGadIuQtw**&_k=5923&_s=3836b3017ed66bbdc78cf3d429b2f59c323799f8ca5736e86b5f6191026ce161",NA,NA,NA
"21",2022-05-12 01:50:43,2022-05-12 01:56:18,0,"203.218.146.133",100,335,1,2022-05-12 01:56:19,"R_2qgupDpOSDs6HZS",NA,NA,NA,NA,22.3157,114.159,"anonymous","EN",NA,1,32,2,1,1,NA,NA,4,8,2,1,15,1,2,NA,NA,NA,NA,10,10,5,10,10,10,10,7,10,4,10,6,3,10,10,5,5,7,7,7,6,6,7,7,5,5,7,7,6,7,7,7,6,6,6,6,6,6,7,7,7,7,7,6,34,NA,345,NA,6,5,5,3,3,4,4,4,4,4,4,4,1,3,3,3,3,2,2,2,3,2,3,2,2,4,3,4,3,3,3,3,3,3,5,5,5,"ggh","fgh","fhhu","fhuyfgguyu vy","fhjb hygfhhvghb","fhj gyhh fyu","2Ol8GD279xopKvvFFm66Yg**","on","success","91ea9724f4023c796ea934f6963de0ddcee5fd7e6ba99b255e8192a3c47e59e6",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xopKvvFFm66Yg**&_k=5923&_s=326d31efc2c20ccf0254741beec3482109413d95d29528b1a378f4e9f6e62b33","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xopKvvFFm66Yg**&_k=5923&_s=e09ea8f42e4d8558c47b63dbca849a051b5939aceb377674956e1505bf9de48c","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xopKvvFFm66Yg**&_k=5923&_s=d9ce105daf5c3f3aa76e09a0821e558e171324df6307618c57b1afe1045e9d7c","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xopKvvFFm66Yg**&_k=5923&_s=ff2e323367f3fa79d70e765e2d70735e14e3911d574b9b98883253430189b14e",NA,NA,NA
"22",2022-05-12 01:40:52,2022-05-12 01:56:40,0,"182.239.115.199",100,947,1,2022-05-12 01:56:40,"R_Wq7YBztcR7OGIYp",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,33,1,2,NA,NA,NA,3,4,2,1,9,1,2,NA,NA,NA,NA,5,6,5,7,6,7,5,7,5,6,7,2,1,5,6,3,6,4,4,5,5,6,6,5,6,4,4,3,7,7,7,4,6,6,6,7,6,6,7,7,6,6,6,4,4,NA,23,NA,6,6,5,3,4,2,1,2,1,1,1,1,2,2,2,2,1,1,2,2,1,1,6,3,5,2,4,3,4,2,3,6,2,3,5,4,3,"收入","出遊","生活習慣","收入","無","政府的各種補貼","2Ol8GD279xofWpcLKMKjkg**","on","success","a92f77ec12dd031bd90eabf4797ab33011ed7a40dd79089eca91ee2b1e74cfa3",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xofWpcLKMKjkg**&_k=5923&_s=c101400aec0e1ea499511e03205b98c350798a2caee5556824542eebea909352","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xofWpcLKMKjkg**&_k=5923&_s=a046f8c03ee94e7b1bcd6e37f07c92314473cc08fdcdb052768ecbf7d0df5b83","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xofWpcLKMKjkg**&_k=5923&_s=f99a45c3e41147b7001dce99e5e5d64f26ef1b3701f177b911c54842ff09d11f","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xofWpcLKMKjkg**&_k=5923&_s=0a6d8b051c46232086a738a3d6c810b0fbaa7fa9250d8d344560ee91520602c5",NA,NA,NA
"23",2022-05-12 01:45:47,2022-05-12 01:57:07,0,"119.237.195.219",100,679,1,2022-05-12 01:57:07,"R_R9LyMvPMnS8onL3",NA,NA,NA,NA,22.4362,114.0345,"anonymous","EN",NA,1,32,2,2,NA,NA,NA,4,3,2,2,1,2,2,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,7,4,4,7,7,7,7,5,5,6,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,1235,NA,23,NA,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,6,5,5,5,6,5,4,4,4,"family gathering","mailing item","depression","feeling down always","fighting with my emotion","mental support","2Ol8GD279xqOdv8AZEkk1w**","on","success","d752e110e17dc4fd31ffd48821cd427dea07cc05f261c00ecf7de7ed3632afca",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xqOdv8AZEkk1w**&_k=5923&_s=876115f165e1091d30d1eff114820a7dabc00820011469821c5b86870ee2cd6d","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xqOdv8AZEkk1w**&_k=5923&_s=949048417823f193b9e30f8066295b49e6209d69a6868ef095b67cab9b359614","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xqOdv8AZEkk1w**&_k=5923&_s=45b57e3dc083d70cb42ec6e6c8b8d422e35b9982b368ddf0dfb58a78f1dff0e3","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xqOdv8AZEkk1w**&_k=5923&_s=a98fa5f59f1547bb6c8249ff80efaae6a722de540f4773d3cce9345a3502f3d5",NA,NA,NA
"24",2022-05-12 01:40:47,2022-05-12 01:59:00,0,"203.198.79.237",100,1093,1,2022-05-12 01:59:01,"R_6QFFHL7v7QAQQX7",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,48,1,2,NA,NA,NA,5,8,2,1,2,1,5,NA,NA,NA,NA,5,1,1,3,1,7,7,1,7,7,10,4,1,5,7,1,6,5,3,5,4,4,3,3,5,5,4,3,6,4,6,5,5,4,5,6,5,5,5,5,4,7,6,3,3,NA,12,NA,5,1,1,1,4,2,2,2,2,1,1,1,4,2,1,4,1,1,3,1,1,1,6,2,5,2,6,6,6,6,5,6,6,6,4,4,3,"無","無","無","無","無","無","2Ol8GD279xod0VJH8E7dZg**","on","success","b068f863a68a0723cc4310248acb51080315337b2272f8bccb90b54b72ceb7bb",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xod0VJH8E7dZg**&_k=5923&_s=442a1f4365f9a839bc4dcf6758e52bb39a14c3c07e36ceed3ffb613f74a34b60","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xod0VJH8E7dZg**&_k=5923&_s=2a1711a258182ecf678abd57e561a265a1bf2ce3bbb71637504212f62f9befe6","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xod0VJH8E7dZg**&_k=5923&_s=d0fb34eb9a79634a6b4c3ffba10a74dbc524f66efd06f2308f72d7798ddfda38","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xod0VJH8E7dZg**&_k=5923&_s=2a76250a303dc2e232f3cb6999a6cf86f117794cad88f2450f2502afafbbb7e4",NA,NA,NA
"25",2022-05-12 01:51:38,2022-05-12 02:00:39,0,"113.255.150.145",100,540,1,2022-05-12 02:00:39,"R_CkkStaQhapFteYV",NA,NA,NA,NA,22.3847,114.1965,"anonymous","EN",NA,1,23,2,2,NA,NA,NA,4,7,2,2,15,1,5,NA,NA,NA,NA,7,7,7,6,6,7,6,5,6,5,4,4,5,6,5,4,5,6,4,5,6,5,6,5,5,5,6,5,6,5,5,5,5,6,7,6,5,4,5,5,6,7,6,5,45,NA,234,NA,5,4,5,6,5,3,2,1,2,3,2,3,4,2,1,2,3,2,1,2,3,2,6,5,4,5,6,5,5,4,4,5,6,5,3,4,3,"無","無","無","無","無","無","2Ol8GD279xogOdFZgz90Hg**","on","success","525d60ba6eb69673f18950fcae134bbde3ea82d43299e972012bdb0b0812c687",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xogOdFZgz90Hg**&_k=5923&_s=11b65b657ea84cf60a00051caf663a665bf2074fc2119e8f90c14bd348ae08b2","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xogOdFZgz90Hg**&_k=5923&_s=d0814e10266bf68936facc91bb440227aa813c62ce14a6075cbe1683ec5b99b1","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xogOdFZgz90Hg**&_k=5923&_s=36d4203b92c4401a2fec969c3896297c849c6afc0be08d557645d4ecabfbdb0c","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xogOdFZgz90Hg**&_k=5923&_s=27ee94722c79f7eba93085fe4829797308ae41ddbe30a8e128f09f080963f561",NA,NA,NA
